,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
71,Unilateral,US and EU as Home,1.1,0.959635125,0.751159352,0.058567352,1.1,0.042979846,0.727941366,0.027999793,4.358768157,25.83869234,30.19746049,1.151628688,2.834931661,3.297532272,0.543913067,1.23240987,0.346885624,0.197027443,21.13704494,14.056,3.956333394,2.116661475,6.072994869,51.66533333,141.2986667,37.24089967,126.889421,7.7498,21.06637523,-0.971629494,-2.17492216,-0.645582105,-0.821546552,0.174699739,-2.219407664,-2.824345192,0.600589665,-3.437839507,0.105075962,-4.161316095,0.465491155,-1.057914394,0.112090434,0,0,4.210958051,-3.108502047,4.358768157,25.83869234,0,0,7,1
77,Unilateral,US and EU as Home,1.2,0.958224233,0.818417151,0.051700561,1.2,0.043583676,0.727941366,0.027366125,4.235153162,25.76277011,29.99792327,1.108946365,2.839105824,3.175317238,0.533008219,1.186733588,0.326469677,0.206538542,21.15481116,14.056,3.866796917,2.291518439,6.158315357,51.66533333,141.2986667,37.33406526,126.8168986,7.7498,21.04898247,-1.045011812,-2.247726253,-0.631039912,-0.784151728,0.168150084,-2.295329894,-2.852255251,0.611625204,-3.637376733,0.113565283,-4.454001611,0.473654076,-1.132322637,0.116093161,0,0,4.895834579,-3.55248424,4.235153162,25.76277011,0,0,7,1
83,Unilateral,US and EU as Home,1.3,0.957036535,0.88570543,0.047390878,1.3,0.044218192,0.727941366,0.02676934,4.1087803,25.69894489,29.80772519,1.069167598,2.842629201,3.061416144,0.523335255,1.144164533,0.307894872,0.215440383,21.16701246,14.056,3.782472014,2.465499603,6.247971617,51.66533333,141.2986667,37.43270707,126.7406908,7.7498,21.03115938,-1.115730836,-2.308847226,-0.616357675,-0.753119964,0.161375532,-2.35915511,-2.882623002,0.617676921,-3.82757481,0.121898107,-4.737101367,0.478273145,-1.204293932,0.119467254,0,0,5.618414446,-4.012506196,4.1087803,25.69894489,0,0,7,1
89,Unilateral,US and EU as Home,1.4,0.956054997,0.95305574,0.044351743,1.4,0.044881975,0.727941366,0.026206053,3.979443518,25.64625817,29.62570169,1.031998808,2.845547599,2.954988364,0.514752605,1.104388532,0.290937573,0.223815032,21.17402826,14.056,3.702880283,2.638882924,6.341763208,51.66533333,141.2986667,37.53667842,126.6609679,7.7498,21.01294704,-1.183740865,-2.359244485,-0.60151707,-0.727101066,0.154386654,-2.411841826,-2.915383205,0.619028466,-4.009598308,0.13007882,-5.011311674,0.479582392,-1.274005298,0.122258834,0,0,6.377004963,-4.487993419,3.979443518,25.64625817,0,0,7,1
95,Unilateral,US and EU as Home,1.5,0.955265561,1.020497953,0.043714469,1.5,0.045573803,0.727941366,0.025673294,3.846907769,25.6039223,29.45083007,0.997184132,2.847899172,2.85530127,0.507139101,1.067131775,0.275407622,0.231731479,21.17617675,14.056,3.627602164,2.811915431,6.439517595,51.66533333,141.2986667,37.64585921,126.5778767,7.7498,20.99437779,-1.248993912,-2.3997032,-0.586496675,-0.705105193,0.147190691,-2.454177698,-2.950491476,0.615915021,-4.18446993,0.13811164,-5.277264288,0.477769931,-1.341617345,0.124506139,0,0,7.170108619,-4.978665984,3.846907769,25.6039223,0,0,7,1
101,Unilateral,US and EU as Home,1.6,0.954656702,1.088060734,0.043160553,1.6,0.046292622,0.727941366,0.025168447,3.710902345,25.5712943,29.28219665,0.964499533,2.849715498,2.761713361,0.500390401,1.032154509,0.261142435,0.239247966,21.1737236,14.056,3.556268016,2.984817687,6.541085703,51.66533333,141.2986667,37.76015175,126.4915438,7.7498,20.97547702,-1.311439625,-2.430861672,-0.571271917,-0.686388916,0.139792109,-2.486805698,-2.987921893,0.608529497,-4.353103353,0.146000626,-5.535534829,0.472984485,-1.40727641,0.12624066,0,0,7.996435387,-5.484490634,3.710902345,25.5712943,0,0,7,1
107,Unilateral,US and EU as Home,1.7,0.954219253,1.155772302,0.041925899,1.7,0.047037515,0.727941366,0.024689198,3.571113722,25.54786476,29.11897848,0.933747808,2.851021913,2.673659975,0.494416026,0.9992457,0.248002234,0.246413792,21.16688508,14.056,3.488550818,3.157787401,6.646338219,51.66533333,141.2986667,37.87947733,126.4020792,7.7498,20.95626467,-1.371024497,-2.453223721,-0.555814114,-0.670383896,0.13219232,-2.510235244,-3.027669218,0.597023022,-4.516321521,0.153749679,-5.786651281,0.465336623,-1.47111672,0.127487552,0,0,8.854862966,-6.005675215,3.571113722,25.54786476,0,0,7,1
113,Unilateral,US and EU as Home,1.8,0.953946208,1.223660768,0.041385136,1.8,0.047807685,0.727941366,0.024233493,3.427174424,25.53324609,28.96042052,0.904754644,2.851837951,2.590641989,0.489137019,0.968218806,0.235866278,0.253270741,21.15583194,14.056,3.424160307,3.331001908,6.755162215,51.66533333,141.2986667,38.00377297,126.3095788,7.7498,20.93675638,-1.427691707,-2.467171135,-0.540089625,-0.656647783,0.124389712,-2.524853907,-3.06974925,0.581506914,-4.674879483,0.16136252,-6.031100074,0.454900992,-1.533261938,0.128266119,0,0,9.744443569,-6.542653652,3.427174424,25.53324609,0,0,7,1
119,Unilateral,US and EU as Home,1.9,0.953832893,1.291755377,0.04057052,1.9,0.048602436,0.727941366,0.023799499,3.278654966,25.52718047,28.80583543,0.877364754,2.85217675,2.512214761,0.48448382,0.938907647,0.224629608,0.259854212,21.14068537,14.056,3.362837418,3.504622052,6.86745947,51.66533333,141.2986667,38.13299004,126.2141261,7.7498,20.91696419,-1.481378434,-2.472957073,-0.524057998,-0.644834835,0.116378519,-2.530919534,-3.114206987,0.562045936,-4.829464568,0.168842757,-6.269336507,0.441710815,-1.593827813,0.128589296,0,0,10.66428388,-7.096140925,3.278654966,25.52718047,0,0,7,1
125,Unilateral,US and EU as Home,2,0.953876521,1.360086286,0.040063528,2,0.049421153,0.727941366,0.023385577,3.125038128,25.52951575,28.65455388,0.851439787,2.852046297,2.437982141,0.480394929,0.91116417,0.214200774,0.266194155,21.12152684,14.056,3.304350832,3.678792167,6.983142999,51.66533333,141.2986667,38.26709066,126.1157951,7.7498,20.89689753,-1.532018085,-2.470729549,-0.50767178,-0.634665753,0.108150076,-2.528584248,-3.161108986,0.53866807,-4.980746119,0.176193798,-6.501784264,0.425766441,-1.652922057,0.128464863,0,0,11.61374308,-7.667062047,3.125038128,25.52951575,0,0,7,1
131,Unilateral,US and EU as Home,2.1,0.954076852,1.428686357,0.039809226,2.1,0.050263291,0.727941366,0.022990259,2.965703149,25.54024014,28.50594329,0.826855133,2.851447444,2.367587325,0.476815187,0.884855021,0.204499521,0.272315667,21.0983838,14.056,3.248492908,3.85364315,7.102136057,51.66533333,141.2986667,38.40604691,126.014651,7.7498,20.8765636,-1.579536075,-2.46049873,-0.490872443,-0.625918874,0.099690168,-2.517859856,-3.210561177,0.511346433,-5.129356707,0.183418914,-6.72884779,0.407019665,-1.71064749,0.127893571,0,0,12.5922035,-8.256687599,2.965703149,25.54024014,0,0,7,1
137,Unilateral,US and EU as Home,2.2,0.954436141,1.497591827,0.039548954,2.2,0.051128366,0.727941366,0.022612223,2.799887547,25.55947983,28.35936737,0.803498176,2.850374041,2.300707851,0.473694718,0.859859686,0.19545517,0.278239547,21.0712311,14.056,3.195076963,4.029293014,7.224369976,51.66533333,141.2986667,38.54983861,125.9107522,7.7498,20.85596793,-1.623850009,-2.442139137,-0.47358834,-0.618413737,0.090979149,-2.498620173,-3.262709209,0.479999863,-5.275932626,0.190521206,-6.950915159,0.385373979,-1.76710277,0.126869269,0,0,13.59920664,-8.866634627,2.799887547,25.55947983,0,0,7,1
143,Unilateral,US and EU as Home,2.3,0.95495963,1.566843874,0.03926047,2.3,0.052015939,0.727941366,0.022250278,2.626639261,25.58752522,28.21416448,0.78126626,2.848811526,2.23704978,0.470987762,0.836068309,0.18700513,0.283982632,21.03998111,14.056,3.143934631,4.205848255,7.349782886,51.66533333,141.2986667,38.69845204,125.8041512,7.7498,20.83511471,-1.664867393,-2.415364259,-0.455730127,-0.612002886,0.081990275,-2.47057478,-3.317750586,0.444480393,-5.42113552,0.197503618,-7.168366034,0.360673291,-1.822384418,0.125377539,0,0,14.634456,-9.498963626,2.626639261,25.58752522,0,0,7,1
149,Unilateral,US and EU as Home,2.4,0.95565658,1.636491153,0.038990853,2.4,0.052925607,0.727941366,0.021903349,2.444746729,25.6248875,28.06963423,0.760064698,2.846733918,2.17634199,0.468651417,0.81337956,0.179093608,0.289557809,21.00446203,14.056,3.094913957,4.383403745,7.478317701,51.66533333,141.2986667,38.85187773,125.6948966,7.7498,20.81400726,-1.70248247,-2.379671764,-0.437182648,-0.606568658,0.072686248,-2.433212495,-3.375958412,0.404547362,-5.565665766,0.204368906,-7.38158205,0.332678678,-1.876589455,0.123392784,0,0,15.69771674,-10.15636563,2.444746729,25.6248875,0,0,7,1
155,Unilateral,US and EU as Home,2.5,0.956541265,1.70659275,0.038606594,2.5,0.053856989,0.727941366,0.021570462,2.252622898,25.67235322,27.92497611,0.73980505,2.844101032,2.118331239,0.466644506,0.791698796,0.171670531,0.294973976,20.96439811,14.056,3.047877542,4.562043144,7.609920686,51.66533333,141.2986667,39.01010889,125.5830341,7.7498,20.79264831,-1.73657352,-2.334289845,-0.417795353,-0.602015431,0.063016329,-2.385746783,-3.437703095,0.359843648,-5.710323885,0.211119623,-7.590957264,0.30104658,-1.92981806,0.120875485,0,0,16.7889691,-10.84234341,2.252622898,25.67235322,0,0,7,1
161,Unilateral,US and EU as Home,2.6,0.957635482,1.777224015,0.03859356,2.6,0.054809712,0.727941366,0.02125074,2.048127405,25.73112158,27.77924899,0.720402642,2.840851295,2.062775082,0.464925842,0.770935403,0.164690429,0.300235413,20.91935761,14.056,3.002701218,4.74183806,7.744539278,51.66533333,141.2986667,39.17313882,125.4686083,7.7498,20.77104038,-1.766996864,-2.278043318,-0.397363071,-0.598271255,0.052908478,-2.326978416,-3.503506989,0.309834745,-5.856051011,0.217758083,-7.796919236,0.265273875,-1.982178931,0.117765201,0,0,17.90826851,-11.56165193,2.048127405,25.73112158,0,0,7,1
167,Unilateral,US and EU as Home,2.7,0.958972008,1.848484851,0.039089491,2.7,0.055783392,0.727941366,0.02094339,1.828240353,25.80299511,27.63123546,0.701773918,2.83689198,2.009434261,0.46345212,0.750999964,0.158111414,0.305340707,20.86868228,14.056,2.959273149,4.922845788,7.882118937,51.66533333,141.2986667,39.34095706,125.3516656,7.7498,20.74918632,-1.793581011,-2.20916664,-0.375596378,-0.595283034,0.042259103,-2.255104893,-3.574117755,0.253726382,-6.004064539,0.224286276,-7.999956115,0.224622919,-2.033796167,0.113970975,0,0,19.05599026,-12.32089867,1.828240353,25.80299511,0,0,7,1
173,Unilateral,US and EU as Home,2.8,0.960602244,1.920517309,0.039591423,2.8,0.056777595,0.727941366,0.020647706,1.588469913,25.89079898,27.47926889,0.683831394,2.832077497,1.958058281,0.462173903,0.731798858,0.151893735,0.310280168,20.81132991,14.056,2.917493395,5.105105108,8.022598503,51.66533333,141.2986667,39.51354352,125.2322579,7.7498,20.72709006,-1.816114677,-2.124893593,-0.352061415,-0.593023519,0.030909739,-2.16730102,-3.650671228,0.190281313,-6.156031107,0.230705732,-8.200675245,0.177955952,-2.084824172,0.109350098,0,0,20.23271674,-13.1298612,1.588469913,25.89079898,0,0,7,1
179,Unilateral,US and EU as Home,2.9,0.962611532,1.993539871,0.039181179,2.9,0.057791774,0.727941366,0.02036307,1.32158958,25.99922362,27.3208132,0.666474655,2.826166017,1.908359617,0.461028058,0.713224628,0.145997664,0.315030394,20.74555959,14.056,2.877274689,5.288625936,8.165900625,51.66533333,141.2986667,39.69085625,125.1104511,7.7498,20.704758,-1.834330288,-2.020631676,-0.326056012,-0.591499499,0.018600667,-2.058876382,-3.735015781,0.117453665,-6.314486802,0.237017206,-8.399916987,0.123404007,-2.135476586,0.103665582,0,0,21.43940938,-14.00410863,1.32158958,25.99922362,0,0,7,1
185,Unilateral,US and EU as Home,3,0.965157215,2.067931976,0.039544005,3,0.058825113,0.727941366,0.020088978,1.014516903,26.13691838,27.15143529,0.649568765,2.818711769,1.859951899,0.459919576,0.695132872,0.140378952,0.319540624,20.66814938,14.056,2.838545872,5.473364163,8.311910036,51.66533333,141.2986667,39.87280353,124.9863431,7.7498,20.68220231,-1.847876819,-1.887909765,-0.296301928,-0.590776939,0.004855241,-1.921181615,-3.830517745,0.031480728,-6.483864712,0.243219919,-8.599035754,0.057545024,-2.186097737,0.096480557,0,0,22.67773261,-14.9714857,1.014516903,26.13691838,0,0,7,1
191,Unilateral,US and EU as Home,3.1,0.968592306,2.14450313,0.0395297,3.1,0.059876044,0.727941366,0.019825137,0.638229408,26.32329726,26.96152667,0.632874904,2.808715271,1.812151297,0.45866336,0.677268018,0.134974918,0.323688443,20.57185372,14.056,2.801265368,5.65913981,8.460405178,51.66533333,141.2986667,40.05915604,124.8601223,7.7498,20.65945116,-1.856280695,-1.707704543,-0.259943311,-0.591071657,-0.011397997,-1.734802738,-3.944678264,-0.07606765,-6.67377333,0.249309081,-8.800808967,-0.027265377,-2.237393717,0.086815216,0,0,23.95058856,-16.09308481,0.638229408,26.32329726,0,0,7,1
197,Unilateral,US and EU as Home,3.2,0.974195299,2.226054493,0.039613929,3.2,0.060939465,0.727941366,0.019572056,0.08814653,26.62872164,26.71686817,0.615639443,2.792561207,1.762799896,0.456643239,0.658823572,0.129622949,0.327020289,20.4304006,14.056,2.765505448,5.845159747,8.610665194,51.66533333,141.2986667,40.24904377,124.7324013,7.7498,20.63660767,-1.859059327,-1.411016369,-0.206604386,-0.593281242,-0.034067685,-1.429378357,-4.10457583,-0.235694957,-6.918431826,0.255261285,-9.014791071,-0.158636817,-2.291793513,0.071123346,0,0,25.26435741,-17.5863907,0.08814653,26.62872164,0,0,7,1
203,Unilateral,US and EU as Home,3.3,0.974194066,2.296249877,0.039800372,3.270443943,0.062038821,0.727941366,0.019323793,0,26.62865423,26.62865423,0.602425858,2.792564741,1.724964591,0.457508786,0.644683118,0.125231908,0.332276878,20.40650861,14.056,2.730426229,6.035576474,8.766002702,51.66533333,141.2986667,40.44672208,124.6003644,7.7498,20.61316569,-1.859066667,-1.411082042,-0.20401285,-0.591239861,-0.036924639,-1.429445769,-4.142608272,-0.258717863,-7.006645769,0.261208282,-9.182937485,-0.167553731,-2.334540689,0.071126789,0,0,26.61453491,-18.1387446,0,26.62865423,0,0,7,1
209,Unilateral,US and EU as Home,3.4,0.973143691,2.364169208,0.040002035,3.337312899,0.063162333,0.727941366,0.019082876,0,26.57126322,26.57126322,0.590355195,2.795578932,1.690401887,0.459099433,0.631765756,0.121192634,0.337906799,20.40406487,14.056,2.696384924,6.228368449,8.924753372,51.66533333,141.2986667,40.65016458,124.4654263,7.7498,20.5893766,-1.859066667,-1.466961893,-0.210479762,-0.588610947,-0.036318719,-1.486836785,-4.157969379,-0.25655677,-7.064036785,0.267083627,-9.339795143,-0.153366145,-2.374417971,0.074061612,0,0,27.97629314,-18.51082602,0,26.57126322,0,0,7,1
215,Unilateral,US and EU as Home,3.5,0.972119324,2.432059778,0.040582928,3.404179102,0.064306594,0.727941366,0.018849653,0,26.51535287,26.51535287,0.578759209,2.798524762,1.657198356,0.460898082,0.619356368,0.117360046,0.343538036,20.40061762,14.056,2.663430777,6.423005157,9.086435934,51.66533333,141.2986667,40.85881782,124.3279961,7.7498,20.56530919,-1.859066667,-1.521342066,-0.216679577,-0.586215871,-0.035851324,-1.542747135,-4.17382601,-0.255259533,-7.119947135,0.272871005,-9.493534623,-0.139441774,-2.413502531,0.076926819,0,0,29.34899801,-18.88414666,0,26.51535287,0,0,7,1
221,Unilateral,US and EU as Home,3.6,0.971119087,2.499923623,0.040871804,3.47104271,0.065471561,0.727941366,0.018623726,0,26.4608164,26.4608164,0.567610431,2.801407196,1.625275346,0.462895209,0.607425558,0.113719761,0.349175448,20.39620435,14.056,2.631507591,6.619536721,9.251044312,51.66533333,141.2986667,41.07273101,124.188079,7.7498,20.54096043,-1.859066667,-1.574330752,-0.222633947,-0.584037866,-0.03551381,-1.597283604,-4.190170095,-0.254793247,-7.174483604,0.278572475,-9.644277485,-0.125755904,-2.451825273,0.079727447,0,0,30.73240052,-19.25883985,0,26.4608164,0,0,7,1
227,Unilateral,US and EU as Home,3.7,0.970141339,2.567762405,0.040614345,3.537903744,0.066657202,0.727941366,0.018404725,0,26.40756032,26.40756032,0.556883438,2.80423057,1.594560058,0.46508207,0.595946117,0.110258645,0.354823425,20.39085764,14.056,2.60056315,6.818010576,9.418573726,51.66533333,141.2986667,41.29195504,124.045679,7.7498,20.51632729,-1.859066667,-1.626022711,-0.228361805,-0.582062502,-0.035298686,-1.650539678,-4.206996238,-0.255129716,-7.227739678,0.284190025,-9.792138808,-0.11228771,-2.489415453,0.082467898,0,0,32.12621889,-19.6350591,0,26.40756032,0,0,7,1
233,Unilateral,US and EU as Home,3.8,0.96918445,2.635577965,0.041208972,3.604762416,0.067863492,0.727941366,0.018192307,0,26.35549238,26.35549238,0.546554744,2.806999224,1.564985247,0.467450711,0.584892916,0.106964697,0.360486014,20.38460981,14.056,2.570548793,7.018472179,9.589020972,51.66533333,141.2986667,41.51654295,123.9007988,7.7498,20.49140661,-1.859066667,-1.676511068,-0.233880854,-0.580275949,-0.035198768,-1.702607622,-4.224297277,-0.256240258,-7.279807622,0.289725591,-9.937226498,-0.09901558,-2.526300504,0.085152558,0,0,33.53024895,-20.01294371,0,26.35549238,0,0,7,1
239,Unilateral,US and EU as Home,3.9,0.968247019,2.703371875,0.041641532,3.671618895,0.069090418,0.727941366,0.017986151,0,26.30453302,26.30453302,0.536602531,2.809716885,1.536488437,0.469993793,0.574242603,0.103826918,0.366166875,20.37748841,14.056,2.54141917,7.220964705,9.762383875,51.66533333,141.2986667,41.74654922,123.7534404,7.7498,20.46619528,-1.859066667,-1.7258762,-0.239206482,-0.578666461,-0.0352079,-1.753566976,-4.242068986,-0.25810091,-7.330766976,0.295181042,-10.07964318,-0.085921832,-2.562506515,0.0877852,0,0,34.94424014,-20.39265476,0,26.30453302,0,0,7,1
245,Unilateral,US and EU as Home,4,0.967327657,2.771145615,0.011927321,3.738473272,0.070337971,0.727941366,0.017785956,0,26.25460376,26.25460376,0.527006582,2.812387283,1.50901174,0.47270462,0.563973544,0.100835224,0.371869396,20.36952074,14.056,2.513131903,7.425529655,9.938661558,51.66533333,141.2986667,41.98203022,123.6036043,7.7498,20.4406901,-1.859066667,-1.77419711,-0.244353131,-0.577222741,-0.035320158,-1.803496237,-4.260305714,-0.260687355,-7.380696237,0.300558199,-10.21948536,-0.072988147,-2.598058021,0.090369576,0,0,36.36800732,-20.77434141,0,26.25460376,0,0,7,1
251,Unilateral,US and EU as Home,4.1,0.966425152,2.838900584,0.01207143,3.805325736,0.071606154,0.727941366,0.017591443,0,26.20563617,26.20563617,0.517748059,2.815013656,1.48250122,0.475576996,0.554065581,0.09798034,0.377596656,20.36073031,14.056,2.48564737,7.63220674,10.11785411,51.66533333,141.2986667,42.22304375,123.4512907,7.7498,20.41488789,-1.859066667,-1.821542725,-0.249333466,-0.57593509,-0.035530414,-1.852463831,-4.279004105,-0.263979035,-7.429663831,0.305858828,-10.35684502,-0.060199291,-2.632978407,0.092908954,0,0,37.80132953,-21.1581695,0,26.20563617,0,0,7,1
257,Unilateral,US and EU as Home,4.2,0.965538291,2.906637936,0.012292606,3.872176227,0.072894973,0.727941366,0.017402347,0,26.1575619,26.1575619,0.508809478,2.817599287,1.456906806,0.478605261,0.544500002,0.095253739,0.383351522,20.35114071,14.056,2.458928476,7.841034057,10.29996253,51.66533333,141.2986667,42.46964904,123.2964985,7.7498,20.38878546,-1.859066667,-1.867981598,-0.25415949,-0.574794039,-0.035833662,-1.900538105,-4.298159284,-0.267954737,-7.477738105,0.311084643,-10.49180866,-0.047539172,-2.667289661,0.095406626,0,0,39.24405123,-21.54429177,0,26.1575619,0,0,7,1
263,Unilateral,US and EU as Home,4.3,0.964665993,2.974359237,0.012312444,3.93902523,0.074204441,0.727941366,0.017218425,0,26.11032011,26.11032011,0.500174513,2.820147098,1.432181756,0.481784174,0.535259335,0.092647559,0.389136615,20.34077271,14.056,2.432940452,8.052048169,10.48498862,51.66533333,141.2986667,42.72190662,123.1392263,7.7498,20.36237963,-1.859066667,-1.913574752,-0.258841873,-0.573791294,-0.036225481,-1.947779893,-4.317767951,-0.272596015,-7.524979893,0.316237308,-10.62445871,-0.034993918,-2.701012742,0.097865523,0,0,40.69599632,-21.93287192,0,26.11032011,0,0,7,1
269,Unilateral,US and EU as Home,4.4,0.963807242,3.042065271,0.003508681,4.005872513,0.075534576,0.727941366,0.017039444,0,26.06385369,26.06385369,0.491827934,2.822659845,1.408282461,0.485108898,0.526327284,0.090154542,0.394954356,20.32964572,14.056,2.407650669,8.265284229,10.6729349,51.66533333,141.2986667,42.97987826,122.979472,7.7498,20.33566723,-1.859066667,-1.958379376,-0.263390405,-0.572919205,-0.036701778,-1.99424631,-4.337826999,-0.27788554,-7.57144631,0.321318441,-10.7548734,-0.022550414,-2.734167535,0.100288406,0,0,42.15700393,-22.32407383,0,26.06385369,0,0,7,1
275,Unilateral,US and EU as Home,4.5,0.962961054,3.109757229,0.001040241,4.072718283,0.0768854,0.727941366,0.016865187,0,26.01810754,26.01810754,0.483755532,2.825140216,1.385168236,0.488574981,0.517688643,0.087767984,0.400806997,20.31777843,14.056,2.38302848,8.480775998,10.86380448,51.66533333,141.2986667,43.24362679,122.8172329,7.7498,20.30864513,-1.859066667,-2.002450496,-0.267814221,-0.572170514,-0.037258659,-2.039992462,-4.358332929,-0.283806375,-7.617192462,0.32632961,-10.88312675,-0.01019567,-2.766772861,0.102677956,0,0,43.62694443,-22.71805688,0,26.01810754,0,0,7,1
281,Unilateral,US and EU as Home,4.6,0.962126521,3.177436058,0.001051392,4.139562579,0.078256938,0.727941366,0.016695452,0,25.97303083,25.97303083,0.475944012,2.827590697,1.36280101,0.492178299,0.509329182,0.08548168,0.406696619,20.30518796,14.056,2.359045067,8.698555968,11.05760103,51.66533333,141.2986667,43.51321612,122.6525058,7.7498,20.28131021,-1.859066667,-2.045838809,-0.27212163,-0.571538635,-0.037892567,-2.085069175,-4.379282862,-0.290343049,-7.662269175,0.331272339,-11.00928926,0.002082205,-2.798846642,0.10503665,0,0,45.10568929,-23.1149839,0,25.97303083,0,0,7,1
287,Unilateral,US and EU as Home,4.7,0.961302841,3.24510278,0.001059893,4.206405621,0.079649222,0.727941366,0.016530045,0,25.92857866,25.92857866,0.468380893,2.830013481,1.341145045,0.495915007,0.501235547,0.083289874,0.412625133,20.29188912,14.056,2.335673278,8.918655626,11.2543289,51.66533333,141.2986667,43.78871136,122.4852871,7.7498,20.25365937,-1.859066667,-2.088589113,-0.276320013,-0.571017834,-0.038600382,-2.129521342,-4.400675331,-0.29748239,-7.706721342,0.336148113,-11.13342856,0.014293264,-2.830406069,0.107366677,0,0,46.59308551,-23.51502755,0,25.92857866,0,0,7,1
293,Unilateral,US and EU as Home,4.8,0.960489178,3.312758173,0.001044796,4.273247351,0.081062285,0.727941366,0.016368785,0,25.88470445,25.88470445,0.461054522,2.832410882,1.320166978,0.499781582,0.493395266,0.081187234,0.418594348,20.27789749,14.056,2.312887542,9.141105206,11.45399275,51.66533333,141.2986667,44.07017841,122.3155728,7.7498,20.22568956,-1.859066667,-2.130747667,-0.280416587,-0.570602248,-0.039378916,-2.17339555,-4.422507247,-0.305210049,-7.75059555,0.340958373,-11.25560829,0.026448797,-2.861467323,0.10967033,0,0,48.0890447,-23.9183464,0,25.88470445,0,0,7,1
299,Unilateral,US and EU as Home,4.9,0.959684864,3.380403249,0.000466167,4.340088113,0.082496161,0.727941366,0.016211503,0,25.84137085,25.84137085,0.453953911,2.834784733,1.299835344,0.503774693,0.485796582,0.079168798,0.424605896,20.26322505,14.056,2.290663746,9.365933831,11.65659758,51.66533333,141.2986667,44.35768399,122.1433587,7.7498,20.19739778,-1.859066667,-2.172351692,-0.284417411,-0.570287244,-0.040225606,-2.216729146,-4.444778371,-0.313515526,-7.793929146,0.345704517,-11.37589006,0.038556821,-2.892046066,0.111949434,0,0,49.59340612,-24.32511981,0,25.84137085,0,0,7,1
0,global,US as Home,0,1,0,1,0,0.01896779,0.740153431,0.01896779,4.7114,28.9239,33.6353,1.0741,3.6166,3.454,0.4605,1.2126,0.460499999,6.89E-10,23.8175,8.084,3.069999995,4.60E-09,3.07,31.11066667,161.8533333,22.18216667,141.8372333,4.6666,24.278,0,0,,inf,,0,-3.6166,0,0,3.81E-10,0,-1.17E-09,0,0,0,0,-6.07E-10,-6.07E-10,4.7114,28.9239,0,0,1,1
6,global,US as Home,0.1,1.034469085,0,1,0.1,0.01896779,0.740153431,0.018966369,4.55441338,27.96013863,32.51455201,1.038310391,3.496092878,3.3389108,0.445155884,1.172195494,0.44512255,3.33E-05,23.02388766,8.084,3.069770113,0.000229887,3.07,31.11066667,161.8533333,22.18216667,141.8372333,4.6666,24.278,-0.151813832,-0.932004946,-0.859926922,-3.97111295,-0.829324332,-0.963761366,-4.450616843,-0.929463575,-1.120747987,1.91E-05,-0.158143298,-0.822799546,-0.036399459,-0.122560547,0,0,0.029016152,-0.029064526,4.55441338,27.96013863,0,0,1,1
12,global,US as Home,0.2,1.071307718,0,1,0.2,0.01896779,0.740153431,0.01896681,4.397802868,26.99868625,31.39648912,1.002606424,3.375874119,3.224096999,0.429848485,1.131887673,0.429826282,2.22E-05,22.23217437,8.084,3.069841422,0.000158578,3.07,31.11066667,161.8533333,22.18216667,141.8372333,4.6666,24.278,-0.293186806,-1.799912096,-0.859926922,-2.359573108,-0.82932553,-1.925213753,-5.282637956,-1.856703024,-2.238810885,1.32E-05,-0.32143573,-1.672310725,-0.073984082,-0.249111657,0,0,0.116093616,-0.115950795,4.397802868,26.99868625,0,0,1,1
18,global,US as Home,0.3,1.110659261,0,1,0.3,0.01896779,0.740153431,0.01896689,4.241985227,26.0421014,30.28408662,0.967083279,3.25626421,3.109864674,0.414618611,1.091783991,0.414598944,1.97E-05,21.44447072,8.084,3.069854377,0.000145623,3.07,31.11066667,161.8533333,22.18216667,141.8372333,4.6666,24.278,-0.424198464,-2.604209778,-0.859926922,-1.823353096,-0.829325424,-2.881798604,-6.110445286,-2.779246456,-3.351213377,1.21E-05,-0.489777252,-2.548104679,-0.112730842,-0.379575796,0,0,0.260972869,-0.260038311,4.241985227,26.0421014,0,0,1,1
24,global,US as Home,0.4,1.152659072,0,1,0.4,0.01896779,0.740153431,0.018966988,4.087418703,25.09319731,29.18061602,0.931845353,3.137614659,2.996549531,0.399511019,1.052002305,0.399494133,1.69E-05,20.66309162,8.084,3.069870241,0.000129759,3.07,31.11066667,161.8533333,22.18216667,141.8372333,4.6666,24.278,-0.544989078,-3.345759136,-0.859926922,-1.556026444,-0.829325429,-3.830702687,-6.931606078,-3.694382704,-4.454683984,1.08E-05,-0.662990906,-3.449245173,-0.152599008,-0.513815821,0,0,0.463283773,-0.460139039,4.087418703,25.09319731,0,0,1,1
