,tax_sce,regionbase,pe,tb,region,varphi,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality
1921,Unilateral,World as Home,2.986607045,24.41438663,4,27.4,0.735752951,0.999067628,0.101820116,1.014272346,0.172818027,1.187090373,1.173169133,0.004066802,0.001094851,0.008847734,1.177235935,1.174263984,0.009942585,0.012914536,0.490501962,0.173269883,0.067880077,0.422621885,0.000371593,0.003695209,214.5066667,0.66666666,182.7921283,0.319739987,32.176,0.047642853,-10.72499705,0.138713179,0.002342251,-0.00289677,-0.002801175,0.072818027,-0.090057415,-0.087085464,-31.08891063,-5.280198559,0.550802739,352.2201766,-44.8939042
1928,Unilateral,World as Home,3.000736747,24.50024777,4,27.5,0.735360615,0.999067628,0.101879247,1.009585744,0.173226348,1.182812092,1.168903607,0.004048246,0.00109087,0.008819147,1.172951853,1.169994477,0.009910017,0.012867393,0.490240405,0.173273408,0.067919497,0.422320908,0.000370457,0.003677789,214.5066667,0.66666666,182.7915409,0.319962311,32.176,0.047687939,-10.72500168,0.139935555,0.002355061,-0.002897419,-0.002802305,0.073226348,-0.090089983,-0.087132607,-31.09318891,-5.300196726,0.550503539,353.6690959,-44.94915449
1935,Unilateral,World as Home,3.014144021,24.5868314,4,27.6,0.735058706,0.999067628,0.101924753,1.004914472,0.173612903,1.178527375,1.164668984,0.004030692,0.001086918,0.008789935,1.168699675,1.165755902,0.009876853,0.012820626,0.490039132,0.173276122,0.067949835,0.422089297,0.00036928,0.003661412,214.5066667,0.66666666,182.7910891,0.320133393,32.176,0.047722628,-10.72500626,0.141098098,0.002367167,-0.002898086,-0.002803423,0.073612903,-0.090123147,-0.087179374,-31.09747363,-5.320194908,0.550273331,355.1186946,-45.00420701
1942,Unilateral,World as Home,3.028000209,24.67296622,4,27.7,0.734705092,0.999067628,0.101978058,1.000268864,0.1740115,1.174280364,1.160464928,0.004012774,0.001082995,0.00876139,1.164477702,1.161547922,0.009844385,0.012774164,0.48980339,0.173279302,0.067985371,0.421818019,0.000368139,0.003644635,214.5066667,0.66666666,182.7905604,0.320333774,32.176,0.047763252,-10.72501077,0.142302286,0.002379659,-0.002898734,-0.002804534,0.0740115,-0.090155615,-0.087225836,-31.10172064,-5.340193108,0.550003731,356.5684001,-45.05906523
1949,Unilateral,World as Home,2.950323152,24.85063935,4,27.8,0.745428104,0.999067628,0.100363567,0.998235392,0.171765047,1.170000439,1.156290902,0.004101203,0.001079099,0.00862861,1.160392105,1.157370001,0.00970771,0.012729814,0.496952065,0.173183686,0.066909044,0.430043021,0.000361008,0.003740196,214.5066667,0.66666666,182.8067652,0.3142574,32.176,0.046528331,-10.72501273,0.135587465,0.002307113,-0.002902729,-0.002805574,0.071765047,-0.09029229,-0.087270186,-31.10600056,-5.360192322,0.558197228,358.0192178,-45.11363387
1956,Unilateral,World as Home,2.963685441,24.93726859,4,27.9,0.745093592,0.999067628,0.100413886,0.993830488,0.172153578,1.165984066,1.152146983,0.004083273,0.001075232,0.008600994,1.156230256,1.153222215,0.009676226,0.012684267,0.496729056,0.173186644,0.06694259,0.429786466,0.000359894,0.003723379,214.5066667,0.66666666,182.8062543,0.314446958,32.176,0.046566954,-10.72501695,0.136736351,0.002319304,-0.002903366,-0.002806676,0.072153578,-0.090323774,-0.087315733,-31.11001693,-5.380190626,0.557940998,359.4671316,-45.16807758
1963,Unilateral,World as Home,2.977026041,25.02391923,4,28,0.744764264,0.999067628,0.100463427,0.989257367,0.172540605,1.161797972,1.148032672,0.004065524,0.001071392,0.008573514,1.152098195,1.149104064,0.009644906,0.012639037,0.496509504,0.173189557,0.066975618,0.429533887,0.000358786,0.003706738,214.5066667,0.66666666,182.8057516,0.314633577,32.176,0.046604971,-10.7250213,0.137885958,0.002331431,-0.002903982,-0.002807752,0.072540605,-0.090355094,-0.087360963,-31.11420303,-5.400188873,0.557688782,360.9178265,-45.22233003
1970,Unilateral,World as Home,2.990346475,25.11059,4,28.1,0.74443988,0.999067628,0.100512227,0.984645321,0.172926183,1.157571504,1.143947641,0.00404795,0.00106758,0.008546171,1.147995592,1.145015221,0.009613751,0.012594121,0.496293248,0.173192429,0.067008151,0.429285098,0.000357683,0.003690267,214.5066667,0.66666666,182.8052567,0.314817394,32.176,0.046642412,-10.72502564,0.139036401,0.002343505,-0.002904589,-0.002808814,0.072926183,-0.090386249,-0.087405879,-31.1184295,-5.420187114,0.557440395,362.3696304,-45.27639275
1977,Unilateral,World as Home,3.002484326,25.19844282,4,28.2,0.744259988,0.999067628,0.10053929,0.979727219,0.173276782,1.153004002,1.139891601,0.004031881,0.001063795,0.008517613,1.143923483,1.140955396,0.009581408,0.012549495,0.49617332,0.173194021,0.067026193,0.429147128,0.000356511,0.003675371,214.5066667,0.66666666,182.8049825,0.314919333,32.176,0.046663173,-10.72503022,0.140086941,0.002354426,-0.002905202,-0.002809836,0.073276782,-0.090418592,-0.087450505,-31.122997,-5.440185247,0.557302666,363.8265013,-45.33026582
1984,Unilateral,World as Home,3.015511819,25.28540775,4,28.3,0.743974994,0.999067628,0.100582167,0.97571578,0.173652291,1.149368071,1.135864152,0.004014928,0.001060036,0.008490267,1.13987908,1.136924188,0.009550303,0.012505195,0.495983324,0.173196546,0.067054777,0.428928547,0.000355402,0.003659525,214.5066667,0.66666666,182.8045482,0.31508083,32.176,0.046696059,-10.72503392,0.141216845,0.002366215,-0.002905862,-0.002810931,0.073652291,-0.090449697,-0.087494805,-31.12663293,-5.460183731,0.557084494,365.2716933,-45.38395344
1991,Unilateral,World as Home,3.028508574,25.37240291,4,28.4,0.743695791,0.999067628,0.100624174,0.971420687,0.174026106,1.145446793,1.131865082,0.00399815,0.001056304,0.00846305,1.135863232,1.132921386,0.009519354,0.012461201,0.495797189,0.17319902,0.067082782,0.428714407,0.000354299,0.003643851,214.5066667,0.66666666,182.804123,0.315239045,32.176,0.046728272,-10.72503785,0.142346519,0.002377924,-0.00290649,-0.00281199,0.074026106,-0.090480646,-0.087538799,-31.13055421,-5.480182115,0.556870785,366.7211885,-45.43745476
1998,Unilateral,World as Home,2.953994632,25.54691324,4,28.5,0.753889911,0.999067628,0.099091107,0.969489826,0.171871889,1.141361715,1.127893896,0.00408126,0.001052598,0.008331433,1.131975156,1.128946494,0.009384031,0.012412693,0.502593269,0.173109363,0.066060737,0.436532532,0.000347677,0.003733583,214.5066667,0.66666666,182.8198112,0.309462377,32.176,0.045549104,-10.72503961,0.135902879,0.002308422,-0.002910455,-0.002813179,0.071871889,-0.090615969,-0.087587307,-31.13463929,-5.50018139,0.564694832,368.1734195,-45.49076215
2005,Unilateral,World as Home,2.966576379,25.63432326,4,28.6,0.753623418,0.999067628,0.099131177,0.965084937,0.172237521,1.137322458,1.123950659,0.004064435,0.001048918,0.008305081,1.128015094,1.124999577,0.009353999,0.012369516,0.502415607,0.17311169,0.066087451,0.436328156,0.000346602,0.003717833,214.5066667,0.66666666,182.8193967,0.309613389,32.176,0.045580011,-10.72504359,0.136985254,0.002319865,-0.002911042,-0.0028142,0.072237521,-0.090646001,-0.087630484,-31.13867854,-5.520179743,0.564489694,369.6256198,-45.54387022
2012,Unilateral,World as Home,2.978806245,25.72208564,4,28.7,0.753400997,0.999067628,0.09916462,0.960918664,0.172592185,1.13351085,1.12003488,0.004048149,0.001045264,0.008278451,1.124083029,1.121080144,0.009323714,0.012326599,0.502267326,0.173113632,0.066109746,0.43615758,0.000345511,0.003702638,214.5066667,0.66666666,182.819051,0.309739428,32.176,0.045605803,-10.72504732,0.13803956,0.002330969,-0.002911658,-0.002815234,0.072592185,-0.090676286,-0.087673401,-31.14249015,-5.540178192,0.564318508,371.0753323,-45.59679685
2019,Unilateral,World as Home,2.991064806,25.80981886,4,28.8,0.753176764,0.999067628,0.099198336,0.956479932,0.172946952,1.129426883,1.116146309,0.004031959,0.001041635,0.008252019,1.120178268,1.117187944,0.009293654,0.012283978,0.502117838,0.173115591,0.066132223,0.435985615,0.000344428,0.003687531,214.5066667,0.66666666,182.8187026,0.309866493,32.176,0.045631802,-10.72505126,0.139098513,0.002342054,-0.002912242,-0.002816233,0.072946952,-0.090706346,-0.087716022,-31.14657412,-5.560176548,0.564145952,372.5292382,-45.64954212
2026,Unilateral,World as Home,3.003552461,25.89732313,4,28.9,0.752926949,0.999067628,0.099235898,0.952098796,0.173307601,1.125406397,1.11228464,0.004015641,0.001038031,0.008226027,1.116300281,1.113322671,0.009264058,0.012241668,0.501951294,0.173117774,0.066157265,0.43579403,0.000343366,0.003672274,214.5066667,0.66666666,182.8183147,0.310008055,32.176,0.045660763,-10.72505512,0.140179491,0.002353329,-0.002912816,-0.002817228,0.073307601,-0.090735942,-0.087758332,-31.1505946,-5.580174932,0.563953739,373.9828494,-45.70210773
2033,Unilateral,World as Home,3.016065555,25.9848024,4,29,0.752675942,0.999067628,0.099273639,0.947937508,0.173668234,1.121605742,1.108449583,0.003999425,0.001034452,0.008200221,1.112449008,1.109484035,0.009234673,0.012199646,0.501783956,0.173119969,0.066182425,0.435601531,0.000342313,0.003657112,214.5066667,0.66666666,182.8179251,0.310150292,32.176,0.045689859,-10.72505875,0.141264926,0.002364618,-0.002913404,-0.002818233,0.073668234,-0.090765327,-0.087800354,-31.15439526,-5.600173404,0.563760638,375.4340414,-45.75449531
2040,Unilateral,World as Home,3.028490181,26.07236993,4,29.1,0.752437175,0.999067628,0.09930954,0.943646123,0.174025578,1.117671701,1.10464089,0.003983436,0.001030897,0.008174463,1.108624326,1.105671787,0.009205361,0.0121579,0.501624778,0.173122057,0.066206359,0.435418419,0.00034126,0.003642177,214.5066667,0.66666666,182.8175547,0.310285594,32.176,0.045717532,-10.72506245,0.142344918,0.002375788,-0.002913976,-0.002819217,0.074025578,-0.090794639,-0.0878421,-31.1583293,-5.620171835,0.563576982,376.8875747,-45.8067056
2047,Unilateral,World as Home,2.951667074,26.24919038,4,29.2,0.762757095,0.999067628,0.097757389,0.942184902,0.171804164,1.113989066,1.100858085,0.004067603,0.001027367,0.00803759,1.104925688,1.101885452,0.009064957,0.012105194,0.508504725,0.17303244,0.065171592,0.443333133,0.000334776,0.003732828,214.5066667,0.66666666,182.8337392,0.304437639,32.176,0.044518094,-10.72506371,0.135702898,0.002304221,-0.002918138,-0.002820575,0.071804164,-0.090935043,-0.087894806,-31.16201193,-5.640171302,0.571541948,378.3381498,-45.85881844
2054,Unilateral,World as Home,2.963856335,26.33699319,4,29.3,0.762509953,0.999067628,0.097794582,0.937820315,0.172158541,1.109978856,1.097101296,0.004051362,0.001023861,0.008012873,1.101152659,1.098125158,0.009036734,0.012064235,0.508339963,0.173034571,0.065196387,0.443143576,0.00033376,0.003717602,214.5066667,0.66666666,182.8333473,0.304577686,32.176,0.044546901,-10.72506743,0.136751061,0.002315295,-0.002918668,-0.002821527,0.072158541,-0.090963266,-0.087935765,-31.16602214,-5.660169716,0.571350507,379.7938207,-45.9106534
2061,Unilateral,World as Home,2.97605867,26.42478401,4,29.4,0.762263037,0.999067628,0.097831738,0.934036414,0.17251257,1.106548983,1.093370022,0.004035235,0.001020379,0.007988316,1.097405256,1.094390401,0.009008695,0.01202355,0.508175353,0.173036702,0.065221158,0.442954195,0.000332751,0.003702483,214.5066667,0.66666666,182.832956,0.304717605,32.176,0.044575677,-10.72507063,0.13780251,0.002326399,-0.002919246,-0.002822522,0.07251257,-0.090991305,-0.08797645,-31.16945202,-5.680168347,0.571159278,381.2420841,-45.96231563
2068,Unilateral,World as Home,2.988263973,26.51257117,4,29.5,0.762017516,0.999067628,0.097868684,0.929848833,0.172865959,1.102714792,1.089664067,0.004019231,0.00101692,0.007963904,1.093683298,1.090680987,0.008980825,0.011983135,0.508011672,0.173038821,0.065245789,0.442765884,0.000331749,0.003687482,214.5066667,0.66666666,182.8325672,0.304856734,32.176,0.044604287,-10.72507415,0.138856372,0.002337449,-0.002919781,-0.002823471,0.072865959,-0.091019175,-0.088016865,-31.17328621,-5.700166839,0.570969165,382.6964006,-46.01380502
2075,Unilateral,World as Home,3.000506442,26.60032119,4,29.6,0.761769369,0.999067628,0.097906023,0.925659032,0.1732197,1.098878732,1.085983149,0.004003312,0.001013485,0.007939681,1.089986461,1.086996634,0.008953166,0.011942993,0.507846241,0.173040963,0.065270681,0.44257556,0.000330754,0.003672558,214.5066667,0.66666666,182.8321743,0.30499735,32.176,0.044633199,-10.72507763,0.139915608,0.002348507,-0.002920309,-0.002824411,0.0732197,-0.091046834,-0.088057007,-31.17712227,-5.720165336,0.570777055,384.1512715,-46.06512324
2082,Unilateral,World as Home,3.012764877,26.68805588,4,29.7,0.761521114,0.999067628,0.097943377,0.921802919,0.17357318,1.095376099,1.082326993,0.003987501,0.001010073,0.007915615,1.086314493,1.083337066,0.008925689,0.011903116,0.507680738,0.173043107,0.065295584,0.442385154,0.000329767,0.003657734,214.5066667,0.66666666,182.8317816,0.305138028,32.176,0.044662119,-10.72508081,0.140978393,0.00235958,-0.002920862,-0.002825373,0.07357318,-0.091074311,-0.088096884,-31.1806249,-5.740163959,0.570584897,385.6020531,-46.11627192
2089,Unilateral,World as Home,3.025051492,26.77576178,4,29.8,0.761271315,0.999067628,0.097980962,0.917594537,0.173926752,1.091521288,1.078695393,0.003971782,0.001006684,0.007891723,1.082667175,1.079702077,0.008898407,0.011863505,0.507514205,0.173045265,0.06532064,0.442193564,0.000328786,0.003642996,214.5066667,0.66666666,182.8313866,0.305279581,32.176,0.044691214,-10.72508425,0.142045793,0.002370626,-0.002921376,-0.002826294,0.073926752,-0.091101593,-0.088136495,-31.18447971,-5.760162463,0.570391581,387.0582231,-46.16725132
2096,Unilateral,World as Home,2.949012292,26.95179849,4,29.9,0.771343621,0.999067628,0.096463913,0.916184367,0.171726885,1.087911252,1.075087904,0.004053537,0.001003317,0.00775366,1.079141441,1.076091222,0.008756977,0.011807197,0.514229076,0.172958789,0.064309275,0.449919801,0.000322613,0.003730924,214.5066667,0.66666666,182.8474896,0.299571941,32.176,0.043514569,-10.72508539,0.135474898,0.002299817,-0.002925573,-0.002827772,0.071726885,-0.091243023,-0.088192803,-31.18808975,-5.780161963,0.578217361,388.5113452,-46.21822614
2103,Unilateral,World as Home,2.96099906,27.03980457,4,30,0.771094658,0.999067628,0.09650146,0.912135984,0.172075537,1.084211522,1.07150463,0.004037659,0.000999973,0.007730679,1.075542289,1.072504603,0.008730652,0.011768338,0.5140631,0.172960914,0.064334306,0.449728794,0.000321663,0.003715996,214.5066667,0.66666666,182.8470871,0.29971302,32.176,0.043543741,-10.72508866,0.136505168,0.002310721,-0.00292607,-0.002828682,0.072075537,-0.091269348,-0.088231662,-31.19178948,-5.800160532,0.578023111,389.9664117,-46.26884753
2110,Unilateral,World as Home,2.973011058,27.1277858,4,30.1,0.77084448,0.999067628,0.096539187,0.908283565,0.172424217,1.080707782,1.06794515,0.004021877,0.000996651,0.00770786,1.071967026,1.068941801,0.008704511,0.011729736,0.513896315,0.17296305,0.064359458,0.449536857,0.00032072,0.003701157,214.5066667,0.66666666,182.8466829,0.299854788,32.176,0.043573051,-10.72509174,0.137539701,0.002321639,-0.002926579,-0.002829602,0.072424217,-0.091295489,-0.088270264,-31.19529322,-5.820159177,0.577827958,391.4192383,-46.31930367
2117,Unilateral,World as Home,2.985048808,27.21574118,4,30.2,0.770593034,0.999067628,0.096577103,0.904364071,0.172772938,1.077137009,1.064409243,0.004006188,0.000993351,0.0076852,1.068415431,1.065402594,0.008678551,0.011691388,0.513728684,0.172965197,0.064384735,0.449343949,0.000319783,0.003686405,214.5066667,0.66666666,182.8462769,0.299997274,32.176,0.043602504,-10.72509485,0.138578551,0.002332551,-0.002927076,-0.002830507,0.072772938,-0.091321449,-0.088308612,-31.19886399,-5.840157804,0.57763186,392.8734997,-46.36959535
2124,Unilateral,World as Home,2.961495246,27.33928959,4,30.3,0.774477851,0.999067628,0.095990947,0.901406074,0.172089955,1.073496029,1.060896613,0.004029652,0.000990073,0.007615145,1.064926265,1.061886686,0.008605218,0.011644796,0.516318562,0.172932092,0.063993964,0.452324598,0.000316794,0.003712858,214.5066667,0.66666666,182.8525758,0.297795877,32.176,0.043146921,-10.72509718,0.136547861,0.00231039,-0.002929085,-0.00283167,0.072089955,-0.091394782,-0.088355204,-31.20250497,-5.860156771,0.58066663,394.329151,-46.41982185
2131,Unilateral,World as Home,2.942531477,27.45824817,4,30.4,0.777818956,0.999067628,0.095486125,0.89842593,0.171538085,1.069964016,1.057407092,0.004048107,0.000986817,0.007550677,1.061455199,1.058393909,0.008537494,0.011598784,0.518545966,0.172903734,0.063657416,0.454888549,0.000314091,0.003734016,214.5066667,0.66666666,182.8580385,0.295902584,32.176,0.042754177,-10.72509951,0.134918739,0.002292444,-0.002930923,-0.002832824,0.071538085,-0.091462506,-0.088401216,-31.20603698,-5.880155734,0.583285724,395.783757,-46.4698888
2138,Unilateral,World as Home,2.923799489,27.57697521,4,30.5,0.781122791,0.999067628,0.094986184,0.895569926,0.170991213,1.066561139,1.053940443,0.004066333,0.000983582,0.007486054,1.058006776,1.054924024,0.008469635,0.011552387,0.520748522,0.17287579,0.063324122,0.457424401,0.000311422,0.003754911,214.5066667,0.66666666,182.8634825,0.294030411,32.176,0.042364947,-10.72510173,0.133314674,0.002274671,-0.002932778,-0.002834002,0.070991213,-0.091530365,-0.088447613,-31.20943986,-5.900154744,0.585884377,397.2370042,-46.51980775
2145,Unilateral,World as Home,2.905225657,27.69554449,4,30.6,0.784397381,0.999067628,0.094489825,0.89293499,0.170447225,1.063382215,1.050496437,0.004084406,0.000980367,0.0074212,1.054580843,1.051476804,0.008401568,0.011505607,0.522931582,0.172848183,0.062993216,0.459938366,0.000308783,0.003775624,214.5066667,0.66666666,182.8689206,0.292174811,32.176,0.041978283,-10.72510377,0.131729217,0.002257011,-0.00293466,-0.002835212,0.070447225,-0.091598432,-0.088494393,-31.21261878,-5.920153833,0.588469146,398.6875209,-46.56957969
2152,Unilateral,World as Home,2.88709751,27.81366726,4,30.7,0.787608706,0.999067628,0.094002137,0.889808093,0.169914611,1.059722704,1.047074894,0.004101998,0.000977174,0.007356568,1.051176891,1.048052068,0.008333742,0.011458566,0.525072465,0.172821192,0.062668091,0.462404374,0.000306188,0.003795809,214.5066667,0.66666666,182.8742953,0.29035506,32.176,0.041598215,-10.72510617,0.130186684,0.002239684,-0.002936489,-0.002836387,0.069914611,-0.091666258,-0.088541434,-31.2162783,-5.940152755,0.591013296,400.1453611,-46.61920261
2159,Unilateral,World as Home,2.942611197,27.8581445,4,30.8,0.782270517,0.999067628,0.094812314,0.884514042,0.171540409,1.056054451,1.043675692,0.004037622,0.000974002,0.007399193,1.047713314,1.044649694,0.008373195,0.011436815,0.521513672,0.172866104,0.063208208,0.458305464,0.000307825,0.003729798,214.5066667,0.66666666,182.8653837,0.293380034,32.176,0.042229524,-10.72511019,0.134925576,0.002291497,-0.00293488,-0.00283675,0.071540409,-0.091626805,-0.088563185,-31.21994655,-5.96015094,0.586789264,401.6042347,-46.66825892
2166,Unilateral,World as Home,2.924125139,27.97662558,4,30.9,0.785502961,0.999067628,0.094322034,0.88160046,0.171000735,1.052601195,1.04029835,0.004055296,0.00097085,0.007335426,1.044353646,1.0412692,0.008306276,0.011390722,0.523668636,0.172838882,0.062881355,0.46078728,0.000305242,0.003750054,214.5066667,0.66666666,182.8707662,0.291548315,32.176,0.041847534,-10.72511239,0.133342516,0.002273959,-0.002936699,-0.002837913,0.071000735,-0.091693724,-0.088609278,-31.22339981,-5.980149945,0.589343967,403.0601261,-46.71754235
